Date,Open,High,Low,Close,Adj Close,Volume
2021-08-17,177.309998,179.509995,177.309998,179.470001,177.248840,6041900
2021-08-18,179.500000,179.500000,177.130005,177.190002,174.997055,7134100
2021-08-19,176.619995,179.330002,176.070007,178.570007,176.359985,5615000
2021-08-20,178.889999,179.919998,178.070007,179.440002,177.219208,5425300
2021-08-23,178.389999,178.929993,177.539993,177.610001,176.454208,6461700
2021-08-24,176.990005,177.210007,175.279999,175.389999,174.248657,5734800
2021-08-25,175.690002,175.899994,173.889999,174.229996,173.096207,5700300
2021-08-26,173.949997,174.720001,173.050003,173.300003,172.172256,5031600
2021-08-27,174.279999,174.279999,172.750000,172.929993,171.804657,7044400
2021-08-30,172.789993,174.279999,172.779999,173.660004,172.529922,3252700
2021-08-31,173.490005,174.490005,172.479996,173.130005,172.003372,7106800
2021-09-01,172.899994,173.740005,172.059998,173.740005,172.609406,5327400
2021-09-02,174.339996,175.190002,173.910004,174.929993,173.791641,4544300
2021-09-03,175.100006,175.220001,173.809998,175.039993,173.900925,4096900
2021-09-07,174.350006,175.029999,171.669998,172.320007,171.198639,6859900
2021-09-08,171.619995,172.979996,171.080002,171.899994,170.781357,4661700
2021-09-09,171.190002,171.479996,167.699997,168.070007,166.976303,7114600
2021-09-10,168.550003,169.089996,166.869995,166.970001,165.883453,6696100
2021-09-13,167.919998,168.119995,165.130005,165.800003,164.721069,6273500
2021-09-14,166.399994,166.539993,164.509995,164.800003,163.727570,5259600
2021-09-15,165.000000,165.960007,164.309998,165.419998,164.343536,7935300
2021-09-16,165.649994,166.460007,164.190002,165.220001,164.144836,5665400
2021-09-17,164.300003,164.910004,163.559998,164.750000,163.677902,13419800
2021-09-20,163.479996,165.169998,162.169998,163.809998,162.744019,7270800
2021-09-21,164.610001,165.979996,164.240005,164.529999,163.459320,6663600
2021-09-22,165.350006,165.949997,163.630005,163.929993,162.863220,5657100
2021-09-23,164.399994,165.770004,164.149994,164.860001,163.787186,4697900
2021-09-24,164.750000,165.649994,163.889999,164.360001,163.290436,4399300
2021-09-27,164.000000,164.360001,162.850006,163.169998,162.108170,5775500
2021-09-28,163.100006,163.910004,161.770004,162.809998,161.750519,7610400
2021-09-29,163.000000,164.660004,162.779999,164.020004,162.952652,5124100
2021-09-30,164.639999,165.399994,161.410004,161.500000,160.449051,6972300
2021-10-01,161.529999,161.899994,158.619995,160.470001,159.425751,8568300
2021-10-04,159.990005,161.000000,157.669998,159.220001,158.183884,8620700
2021-10-05,159.860001,161.110001,159.149994,159.580002,158.541534,5129000
2021-10-06,159.869995,159.949997,157.839996,159.910004,158.869400,7312600
2021-10-07,160.020004,162.610001,160.020004,161.339996,160.290085,5309200
2021-10-08,161.320007,161.610001,160.250000,160.929993,159.882751,4343200
2021-10-11,160.860001,161.850006,159.940002,160.250000,159.207184,4101600
2021-10-12,160.000000,160.179993,157.339996,157.690002,156.663849,6686400
2021-10-13,157.820007,160.080002,157.750000,159.199997,158.164017,6901100
2021-10-14,159.710007,161.139999,159.600006,160.110001,159.068085,4579200
2021-10-15,161.029999,161.809998,160.410004,161.300003,160.250351,6912500
2021-10-18,160.250000,160.889999,159.199997,160.119995,159.078018,7465500
2021-10-19,160.899994,165.149994,160.729996,163.869995,162.803619,10081300
2021-10-20,163.979996,164.750000,163.259995,163.779999,162.714203,6003200
2021-10-21,164.300003,164.389999,162.279999,163.399994,162.336670,4524100
2021-10-22,163.059998,164.059998,162.960007,163.720001,162.654602,4304300
2021-10-25,163.720001,164.309998,161.710007,164.080002,163.012253,6715400
2021-10-26,164.559998,166.029999,164.050003,165.750000,164.671387,6939100
2021-10-27,165.679993,165.759995,163.309998,163.740005,162.674469,7018800
2021-10-28,163.770004,165.199997,162.320007,162.850006,161.790268,6278800
2021-10-29,162.350006,163.250000,160.610001,162.880005,161.820068,8526400
2021-11-01,163.160004,163.979996,159.399994,163.020004,161.959152,5846400
2021-11-02,163.699997,166.979996,162.979996,165.589996,164.512421,8450600
2021-11-03,165.039993,165.770004,163.429993,165.059998,163.985870,6717800
2021-11-04,164.940002,164.990005,162.669998,164.600006,163.528885,8224400
2021-11-05,162.479996,164.600006,162.199997,163.429993,162.366486,6214600
2021-11-08,163.679993,164.169998,162.009995,162.869995,161.810120,5578800
2021-11-09,162.610001,163.589996,162.020004,162.509995,161.452469,6112800
2021-11-10,162.529999,164.839996,162.350006,164.270004,163.201019,6225100
2021-11-11,163.490005,163.809998,162.490005,163.059998,161.998886,4118800
2021-11-12,167.429993,167.619995,164.610001,165.009995,163.936203,18982100
2021-11-15,165.000000,165.460007,163.220001,163.520004,162.455902,7496200
2021-11-16,163.179993,164.350006,162.619995,162.669998,161.611435,7594700
2021-11-17,162.869995,163.860001,161.789993,163.279999,162.217468,5414500
2021-11-18,163.449997,164.470001,162.130005,162.399994,161.343185,6358700
2021-11-19,163.039993,163.190002,161.779999,162.889999,161.830002,7620700
2021-11-22,161.029999,162.639999,159.649994,159.699997,159.699997,7634500
2021-11-23,159.520004,161.000000,158.779999,160.690002,160.690002,7734000
2021-11-24,160.139999,160.619995,159.380005,160.240005,160.240005,5230900
2021-11-26,160.600006,161.160004,158.660004,159.199997,159.199997,8523100
2021-11-29,159.500000,160.419998,158.419998,159.750000,159.750000,9188500
2021-11-30,158.509995,159.000000,155.850006,155.929993,155.929993,14981700
2021-12-01,156.880005,160.080002,156.250000,158.080002,158.080002,9835800
2021-12-02,157.259995,159.289993,156.750000,157.089996,157.089996,11334700
2021-12-03,157.910004,159.669998,157.589996,159.380005,159.380005,8750200
2021-12-06,160.190002,163.520004,159.830002,162.940002,162.940002,9692000
2021-12-07,164.000000,164.270004,162.410004,163.360001,163.360001,8311300
2021-12-08,163.470001,164.570007,162.639999,164.339996,164.339996,6216400
2021-12-09,164.179993,165.979996,163.490005,165.899994,165.899994,8574200
2021-12-10,165.570007,166.690002,164.649994,165.490005,165.490005,6571900
2021-12-13,164.750000,169.199997,163.800003,168.449997,168.449997,11142300
2021-12-14,168.330002,170.970001,167.160004,170.289993,170.289993,10482400
2021-12-15,169.850006,171.300003,169.419998,171.139999,171.139999,8552200
2021-12-16,171.259995,173.509995,170.839996,173.009995,173.009995,8998600
2021-12-17,169.639999,170.779999,167.660004,168.229996,168.229996,16726200
2021-12-20,167.809998,168.509995,166.550003,167.750000,167.750000,7954500
2021-12-21,168.059998,168.100006,165.979996,167.210007,167.210007,7954200
2021-12-22,167.059998,168.169998,166.119995,167.929993,167.929993,4178200
2021-12-23,167.880005,168.949997,167.360001,168.250000,168.250000,3501500
2021-12-27,169.139999,169.850006,168.699997,169.669998,169.669998,3704800
2021-12-28,169.789993,170.639999,169.589996,170.350006,170.350006,3187000
2021-12-29,170.000000,171.990005,169.910004,171.550003,171.550003,3662000
2021-12-30,172.119995,172.880005,171.750000,172.309998,172.309998,4231800
